,gaia_source_id,mass_interp
407,1101042461496516608,0.41318406332377944
408,6070108207506656640,0.6900801645442987
409,6057338926175226496,0.512613660182934
410,6057493648073541248,0.615257251040757
411,4152298760306965248,0.4874755555557919
412,5804774164567983232,0.43559113485665607
413,5805442839435017984,0.6478360417614636
414,1971064881329143552,0.6301558212654318
415,1971318043884673408,0.3421738243789964
416,1971679096014125568,0.39330351230861577
417,4097254493800783488,0.38797676683606674
418,4097565582558126208,0.4797124078627715
419,4047871058594915200,0.3855831137724582
420,1815368846511343104,0.6153945463135964
421,1816261821750766080,0.42393767054979137
422,539685872223854208,0.19841688981715783
423,539934155693150208,0.22944616971629297
424,540024624884241792,0.10944079348709912
425,540574105821866624,0.19140995241386344
426,541485772758702336,0.45900919978699867
427,542073427362886144,0.4561859303002188
428,4155483530099624832,0.6037953694799214
429,5256242725614048128,0.3499974193970654
430,5273943488410008832,0.1030003047733
431,5274019457791519744,0.2690409759856436
432,5275691127784247296,0.516311282250123
433,5275737204193166464,0.4407326786352336
434,5276337606261452800,0.4671309303330617
435,5276440410599658880,0.5699227149835822
436,5276440410599658880,0.5699227149835822
437,5276811083457359104,0.5678381955567411
438,5952242622640785024,0.29062164675780094
439,6249303245341514368,0.45870151089324473
440,6249410860041044480,0.7952581645122435
441,6249464147696918144,0.4315734368647093
442,6249904781283253760,0.5639407025394977
443,6250550950520344192,0.4642429175252958
444,6252203310343090688,0.5456438689121074
445,5256343674543262464,0.5897760938437488
446,5256555399243332096,0.39366397271804676
447,4531789529264450176,0.4678445671701286
448,4532251186710556032,0.5770215194905334
449,4532416216536362880,0.4163158548566799
450,2282679773847310976,0.21563593621797877
451,2282861846100888576,0.37359715721937536
452,2283949160021528704,0.7259536587252067
453,2285325886018054272,0.33896396202286316
454,2285796717513160192,0.3320159167974797
455,2286464739547316608,0.6572771858045436
456,2286781845571752832,0.7039807223367155
457,2287135063682991616,0.5066235447475267
458,4069009173947477760,0.5477395077438334
459,673156585150405504,0.41506621228126245
460,673431153820983424,0.3968243668959886
461,673645867825421952,0.2692032154961494
462,674295369959423104,0.4048803032922171
463,675708998315773824,0.5189952148438723
464,676053660850579328,0.49316580980386715
465,676703644021162624,0.5461060754913426
466,677237422557185024,0.31627142606007086
467,677862597996804608,0.6749570805593961
468,678834050880031744,0.4095736112492489
469,679028011602289024,0.6949568094641482
470,679461013025298048,0.5406197682245016
471,680042444221847168,0.71512642975542
472,681019536397633280,0.20947502312307817
473,681255690879721472,0.49587211362232675
474,682099428615122944,0.732941475176197
475,682595170920055296,0.5949449937416791
476,5868005184196982400,0.4244234142528809
477,6632925291813337984,0.6655112894175527
478,6633119493054050304,0.6933980205687386
479,6633474046895869952,0.691524564350516
480,6633592210036893184,0.22987716950127976
481,6634749308586906240,0.7777394521369783
482,4300462418904832768,0.6921776319380847
483,4300639818241182848,0.5133569073348495
484,4300659197125535232,0.6526348601869084
485,4300861438550244352,0.3638826823721514
486,4300997537483000576,0.6917323474284531
487,2214829598495287808,0.20562462223820413
488,2214843651628206464,0.6194951127210122
489,2215491362755869824,0.6059879442529003
490,1924758124481430784,0.4246659636122331
491,1925075264866253952,0.39502698777156037
492,1925268710193316864,0.6985989316318659
493,1926461164913660160,0.14332260872290484
494,1926514078910328704,0.43398855217356824
495,1927201445474815104,0.3597421247235931
496,1927854727180936448,0.385939043944707
497,1928006528505429888,0.5790798328125468
498,1928108370769224576,0.3735747217385924
499,1928583737750669568,0.38018403708434406
500,4036539766664379136,0.5359535801623128
501,4311852534772998528,0.6476630346997125
502,5914807614616995584,0.5895984154638055
503,4246982688726189952,0.5387466088621087
504,4247023886053586304,0.7274961463234287
505,4247077998335993344,0.5067588202210817
506,4247106761739962880,0.17309424075053806
507,6862086673503649024,0.5099496642468399
508,6862239952295940992,0.3675982158203856
509,6863015344215177216,0.7829055862381923
510,6863536001631204608,0.16099418804500523
511,4168595137522567296,0.3774516279790319
512,5818826816528728832,0.707150931478708
513,5819260642586368896,0.2449921867667464
514,5819448452917936896,0.39905103675304343
515,5819622862954182016,0.6081096081275517
516,4116832393536658304,0.40213548594099063
517,4074258203791310720,0.7974349409878799
518,4074411624331839488,0.2618760776985776
519,566867139690678272,0.357074679858658
520,567504203599955840,0.28603035724696296
521,567659818855055488,0.4158166232302384
522,568953600443925760,0.1739816192762442
523,568973666531210752,0.6953341998027367
524,569226485485367168,0.30606824885915773
525,569433193671495808,0.43047175295214557
526,569785518429229056,0.39260275900040353
527,570304384837573248,0.2856052526727332
528,570430794315163264,0.6498450877624825
529,570605513585312128,0.24402394640211167
530,572048622597343616,0.15453768684663144
531,572464650308846720,0.4920248540442912
532,572506500470834304,0.4350134119492248
533,573214585958734592,0.5030534466582017
534,573273684709125504,0.17009725989396365
535,6222077138411864576,0.3953261679937387
536,6222444684533227264,0.380209111534814
537,6222451075444618240,0.5110434572903888
538,6222580405499643648,0.6779575598785041
539,6223093499472648576,0.5759161235943676
540,6224387727748521344,0.08958628082704194
541,6225222184047255040,0.5147007387932226
542,5311011770618920832,0.7802379705461147
543,5311053242824322176,0.4079924396983466
544,5870823924048747008,0.6401185886670506
545,5969736672925078144,0.4637433009610181
546,5969852568321862144,0.6843694726942964
547,5874732447387178752,0.44456631733002683
548,6419769191649385088,0.4188694945257185
549,6420512629009159040,0.7407003126904431
550,6420813517238731136,0.6912344869574579
551,6421389047155380352,0.11024322715129761
552,6422184646895696768,0.21105399275469677
553,6422501306244845312,0.1383160730976655
554,6423078171891636736,0.2806816687990364
555,6423910983230234752,0.6717168562062116
556,5957501071368904320,0.22031298395337426
557,2044136706119592576,0.7117892814807412
558,2044379492029737472,0.7575790592764328
559,2044477795242022144,0.5034486350465627
560,5341751676196055040,0.6085124214982774
561,4127763501937317248,0.635692358424359
562,4127950040950443904,0.37555091328675244
563,3027559353615045760,0.6187615719009061
564,3027698029517464832,0.5635139261419193
565,3027777190052927872,0.5515277050571535
566,3028229020612461824,0.604301506013031
567,3028455489951403520,0.7321428749921242
568,3540033580054935808,0.6904719753986533
569,3540774376013796480,0.4056103307942773
570,3542058158918460544,0.3883492480346736
571,3543033936832496384,0.5596313044702774
572,3543605481016440576,0.5147684957400601
573,3544413347185570048,0.30462847931857817
574,3544695612436194944,0.5270226060573141
575,3544743406832193280,0.580454283305307
576,3544791373026712064,0.5508505691350961
577,3544851021532305920,0.56426414083669
578,3544967844642703232,0.7135616054229572
579,3545124353250770816,0.44749116948460554
580,3545594119595158912,0.3731537320078889
581,3546370718401232128,0.5194467341126879
582,3546394151742633088,0.6093911471658408
583,3546534751791833472,0.37335800851250156
584,3546852751170218624,0.3944659037600977
585,3547944531854903168,0.5028216135813733
586,3548426083589818368,0.7783005555060045
587,3550161971931672704,0.5167194496029338
588,3550591331222647808,0.6794496249792339
589,3550811370987215232,0.39180634444588164
590,3552170195560281600,0.4937107068492632
