gaia_source_id,mass_st,sma_1,ecc_1,mass_pl_1,inc_1,Omega_1,omega_1,M_anom_1,sma_2,ecc_2,mass_pl_2,inc_2,Omega_2,omega_2,M_anom_2,period_1,period_2,P_ratio,near_2_1,near_3_2,coplanar,near_resonance
400217185926702208,0.3541815524831324,10.00713985219854,0.056627094265029515,0.008350440432182141,127.80732442789824,116.96955158986556,314.05050272395926,56.90478653889862,30.373000903583904,0.20403670980949415,0.0012610959652240347,134.80576569174625,330.74808790302814,178.0491354425733,151.35985120034198,53.19269387653656,281.26687368089085,5.287697485931586,False,False,False,False
4303679619983126016,0.3836533918943164,4.6031827935696725,0.2872284751291294,7.203237938799298,137.08495616821295,340.2425936072192,187.08359229367386,39.80685277801111,17.819154179016056,0.20462936139229104,0.07214618682447163,137.08495616821295,340.2425936072192,225.804886452103,182.7909428677063,15.944753540019494,121.43981787838868,7.616286923067749,False,False,True,False
5869422424634602368,0.7681763725351142,1.1403458654267273,0.5173708321709347,0.011322988158269662,104.96011577882848,245.94245487967123,117.97564658046134,344.534524326292,1.8677168157273565,0.011110654307023723,0.3852857180611919,9.61739819877169,160.4818987270282,16.298247520774453,209.3411389087798,1.3893907905749832,2.912299735948295,2.0960983444715895,False,False,False,False
1422583504484182912,0.3784586173585194,2.0009802884196635,0.05714798688634791,0.019189165934277313,71.81519798399123,117.33458882897267,71.08019964476175,48.52388867155428,62.78954586218096,0.47870873460862323,0.022140008948139295,71.81519798399123,117.33458882897267,335.2769604681917,85.75965804046707,4.601029485757345,808.7640040647128,175.77892221040344,False,False,True,False
1423964628527254016,0.5831356504316351,1.2831498845431757,0.7218012581908403,0.0003844467769648463,86.12065527187495,83.35156174924677,0.12117165274964758,225.27324163803885,29.53394711276275,0.18824224404549078,2.8707383859912654,86.12065527187495,83.35156174924677,184.34060701316068,10.029148366569904,1.9034053568819438,210.18293037574497,110.4246815402765,False,False,True,False
1424242873688740992,0.577719426704462,4.625872396217857,0.8543462470548261,0.09774353187086071,133.38809933049262,57.35361346135874,158.73394850547118,254.42033683004965,64.99970560199658,0.055064159313866205,5.453914019880989,133.38809933049262,57.35361346135874,257.34923436044386,5.654835365518749,13.08976914290449,689.4592437151811,52.671612171931464,False,False,True,False
1424537371006017920,0.2220461426493204,2.4529838608018935,0.38520178543138806,0.0003554134246629654,67.488322127007,118.84290442659795,274.6378470102054,216.42672790159986,61.53560296386658,0.33774122780431254,3.561045535424547,67.488322127007,118.84290442659795,165.63102572237415,9.598814853556078,8.153055893997108,1024.3964720524204,125.64570700498425,False,False,True,False
1424672473497494144,0.4345119926144186,3.1179621093757115,0.48332367625780137,0.0004069919516457338,112.65879512546238,93.83552369156502,147.50284764115204,275.98375528783004,17.531049934678627,0.333657479702068,6.717687334875891,102.03613525597189,154.5435259816605,148.86761305358903,219.78238424119024,8.35228617134204,111.35532925466245,13.332317280595516,False,False,False,False
1424983772726864128,0.3046141066749455,1.254415837525216,0.5780913753616898,7.337973622427131,57.811665066733134,114.52069781320307,306.63964025819195,48.67877266633699,41.20423993016604,0.3207571991789419,0.00038975898387353866,132.76279445877321,278.2795374124469,107.15153403187581,122.33016522095525,2.5455831463987155,479.22322255181484,188.25675493247235,False,False,False,False
1425025588528378624,0.4043926427888885,2.412410577254408,0.7397180038068267,0.011889845000866817,174.72979034896792,104.61809535169442,344.371141027614,155.62242783520688,35.64108159443379,0.07991410299167932,3.52784494228622,174.72979034896792,104.61809535169442,290.4827485638961,140.95565818666066,5.892169247388959,334.59903928624226,56.787071999758936,False,False,True,False
1425285863546146304,0.629001333752978,5.190298210694963,0.14158026153253678,0.002237347479186712,99.68926166659486,324.6017360963533,304.7305418796694,218.58953346821286,9.206474097635693,0.15653095018536922,0.013764757763108072,99.68926166659486,324.6017360963533,241.09074597671506,294.95598922779044,14.909486411547459,35.22201682921536,2.3623896797636013,False,False,True,False
1425787172129358208,0.4111876040494202,1.0155690081723416,0.19438501224515753,0.0004026537837021697,49.294564723889785,30.262358407583264,49.2750823191809,307.0619668383758,46.33180823783828,0.10005995428337963,0.19181854951984742,34.281770145919616,101.96775827711936,293.20518002450933,89.60077103013911,1.5960413982539927,491.8117138559535,308.1447100269306,False,False,False,False
1426427259695405568,0.3231794615839787,1.0718914769535735,0.6015257241041444,0.01167284863434231,79.88325446767905,104.03848452828677,292.8597127766957,94.58766841342356,4.107607991046563,0.5313684417397322,0.0016186269245772639,79.88325446767905,104.03848452828677,108.66178222770911,108.67006439225845,1.952110286693018,14.644063673910903,7.501657961507262,False,False,True,False
1428427236986209024,0.3660602993378518,1.4101583040351822,0.4762644741031129,0.0015414186127141135,71.58286354456278,259.0217797633878,295.9534251053559,305.70038446813726,66.53682747452879,0.14727844540370208,10.251390432223166,71.58286354456278,259.0217797633878,190.01181109242043,332.84383222978096,2.767741263205439,897.050348090667,324.10917885140566,False,False,True,False
1428618002253925120,0.5307662245176175,6.9922732141032675,0.9823909184614718,0.00038653070204187635,81.9097895481015,215.73531278442908,12.286133360693722,118.84738103439777,99.14319904208843,0.4554436659672105,25.98587836678182,89.98671700259631,213.8835734235967,37.22463957343967,139.3369809587516,25.379084099970658,1355.0107880039552,53.39084667777754,False,False,False,False
1429074093421033472,0.8000731689177221,6.679044060290242,0.7627111136648211,0.34526038549985344,48.47300614148444,309.13118800253756,138.61297016325204,293.7822046736256,51.1923096985576,0.32127235159606105,0.0617484874924389,48.47300614148444,309.13118800253756,23.690973367127622,159.8466061329308,19.2977470515438,409.4889941096413,21.219523347254288,False,False,True,False
1429475930560802432,0.40128413243732,3.0574816201997606,0.7349898735354184,0.6831849205946521,66.8481459957118,212.47147186612148,187.7444568874348,258.9217197667926,51.91475425946281,0.488212094678708,0.0011315683730817212,105.66379888357997,357.4723240145007,118.98258319184076,256.8628198258044,8.439559684925994,590.4868226370443,69.96654383423822,False,False,False,False
1431670280892683392,0.6066337847016842,1.184341214227446,0.31091590306049777,2.436606524376311,58.102364425738,199.4917845699177,77.68512337880931,298.2106716344084,39.241039146937574,0.30976592619298543,0.023061141680464484,128.43046814116767,9.435539465248851,6.476784600272851,109.99317771765168,1.6548245961261294,315.60759984525674,190.71966937407146,False,False,False,False
